x,y,intensidad,temperatura_real_C
656.0,415.1,0.0144,30.0
660.0,415.1,0.0135,30.0
664.0,415.1,0.0127,30.0
668.0,415.1,0.0119,30.0
672.0,415.1,0.0112,30.0
676.0,415.1,0.0105,30.0
680.0,415.1,0.0098,30.0
684.0,415.1,0.0092,30.0
688.0,415.1,0.0086,30.0
692.0,415.1,0.0081,30.0
696.0,415.1,0.0075,30.0
700.0,415.1,0.0071,30.0
704.0,415.1,0.0066,30.0
708.0,415.1,0.0062,30.0
712.0,415.1,0.0058,30.0
716.0,415.1,0.0054,30.0
720.0,415.1,0.0051,30.0
724.0,415.1,0.0047,30.0
728.0,415.1,0.0044,30.0
732.0,415.1,0.0041,30.0
736.0,415.1,0.0039,30.0
740.0,415.1,0.0036,30.0
744.0,415.1,0.0034,30.0
748.0,415.1,0.0031,30.0
752.0,415.1,0.0029,30.0
756.0,415.1,0.0027,30.0
760.0,415.1,0.0025,30.0
764.0,415.1,0.0024,30.0
768.0,415.1,0.0022,30.0
772.0,415.1,0.0021,30.0
776.0,415.1,0.0019,30.0
780.0,415.1,0.0018,30.0
784.0,415.1,0.0017,30.0
788.0,415.1,0.0015,30.0
792.0,415.1,0.0014,30.0
796.0,415.1,0.0013,30.0
0.0,418.1,0.0008,30.0
4.0,418.1,0.0008,30.0
8.0,418.1,0.0009,30.0
12.0,418.1,0.001,30.0
16.0,418.1,0.0011,30.0
20.0,418.1,0.0012,30.0
24.0,418.1,0.0013,30.0
28.0,418.1,0.0015,30.0
32.0,418.1,0.0016,30.0
36.0,418.1,0.0017,30.0
40.0,418.1,0.0019,30.0
44.0,418.1,0.0021,30.0
48.0,418.1,0.0023,30.0
52.0,418.1,0.0025,30.0
56.0,418.1,0.0027,30.0
60.0,418.1,0.0029,30.0
64.0,418.1,0.0032,30.0
68.0,418.1,0.0035,30.0
72.0,418.1,0.0038,30.0
76.0,418.1,0.0041,30.0
80.0,418.1,0.0045,30.0
84.0,418.1,0.0049,30.0
88.0,418.1,0.0054,30.0
92.0,418.1,0.0058,30.0
96.0,418.1,0.0063,30.0
100.0,418.1,0.0069,30.0
104.0,418.1,0.0075,30.0
108.0,418.1,0.0081,30.0
112.0,418.1,0.0089,30.0
116.0,418.1,0.0096,30.0
120.0,418.1,0.0104,30.0
124.0,418.1,0.0113,30.0
128.0,418.1,0.0123,30.0
132.0,418.1,0.0133,30.0
136.0,418.1,0.0144,30.0
140.0,418.1,0.0156,30.0
144.0,418.1,0.0169,30.0
148.0,418.1,0.0183,29.99
152.0,418.1,0.0198,29.99
156.0,418.1,0.0214,29.99
160.0,418.1,0.0231,29.99
164.0,418.1,0.025,29.99
168.0,418.1,0.027,29.99
172.0,418.1,0.0291,29.99
176.0,418.1,0.0314,29.99
180.0,418.1,0.0338,29.99
184.0,418.1,0.0364,29.99
188.0,418.1,0.0391,29.99
192.0,418.1,0.0421,29.99
196.0,418.1,0.0452,29.99
200.0,418.1,0.0485,29.99
204.0,418.1,0.052,29.99
208.0,418.1,0.0557,29.98
212.0,418.1,0.0,30.0
216.0,418.1,0.0,30.0
220.0,418.1,0.0,30.0
224.0,418.1,0.0,30.0
228.0,418.1,0.0,30.0
232.0,418.1,0.0,30.0
236.0,418.1,0.0,30.0
240.0,418.1,0.0,30.0
244.0,418.1,0.0,30.0
248.0,418.1,0.0,30.0
252.0,418.1,0.0,30.0
256.0,418.1,0.0,30.0
260.0,418.1,0.0,30.0
264.0,418.1,0.0,30.0
268.0,418.1,0.0,30.0
272.0,418.1,0.0,30.0
276.0,418.1,0.0,30.0
280.0,418.1,0.0,30.0
284.0,418.1,0.0,30.0
288.0,418.1,0.0,30.0
292.0,418.1,0.0,30.0
296.0,418.1,0.0,30.0
300.0,418.1,0.0,30.0
304.0,418.1,0.0,30.0
308.0,418.1,0.0,30.0
312.0,418.1,0.0,30.0
316.0,418.1,0.0,30.0
320.0,418.1,0.0,30.0
324.0,418.1,0.0,30.0
328.0,418.1,0.0,30.0
332.0,418.1,0.0,30.0
336.0,418.1,0.0,30.0
340.0,418.1,0.0,30.0
344.0,418.1,0.0,30.0
348.0,418.1,0.0,30.0
352.0,418.1,0.0,30.0
356.0,418.1,0.0,30.0
360.0,418.1,0.0,30.0
364.0,418.1,0.0,30.0
368.0,418.1,0.0,30.0
372.0,418.1,0.3111,29.91
376.0,418.1,0.3124,29.91
380.0,418.1,0.313,29.91
384.0,418.1,0.313,29.91
388.0,418.1,0.3122,29.91
392.0,418.1,0.3109,29.91
396.0,418.1,0.3088,29.91
400.0,418.1,0.3061,29.91
404.0,418.1,0.3028,29.91
408.0,418.1,0.299,29.92
412.0,418.1,0.2946,29.92
416.0,418.1,0.2896,29.92
420.0,418.1,0.2842,29.92
424.0,418.1,0.2783,29.92
428.0,418.1,0.272,29.92
432.0,418.1,0.2654,29.93
436.0,418.1,0.2585,29.93
440.0,418.1,0.2513,29.93
444.0,418.1,0.2438,29.93
448.0,418.1,0.2362,29.93
452.0,418.1,0.2285,29.94
456.0,418.1,0.2206,29.94
460.0,418.1,0.2127,29.94
464.0,418.1,0.2047,29.94
468.0,418.1,0.1968,29.94
472.0,418.1,0.1889,29.95
476.0,418.1,0.1811,29.95
480.0,418.1,0.1734,29.95
484.0,418.1,0.1658,29.95
488.0,418.1,0.1583,29.96
492.0,418.1,0.151,29.96
496.0,418.1,0.1439,29.96
500.0,418.1,0.137,29.96
504.0,418.1,0.1302,29.96
508.0,418.1,0.1237,29.97
512.0,418.1,0.1175,29.97
516.0,418.1,0.1114,29.97
520.0,418.1,0.1056,29.97
524.0,418.1,0.1,29.97
528.0,418.1,0.0946,29.97
532.0,418.1,0.0895,29.97
536.0,418.1,0.0846,29.98
540.0,418.1,0.0799,29.98
544.0,418.1,0.0754,29.98
548.0,418.1,0.0712,29.98
552.0,418.1,0.0671,29.98
556.0,418.1,0.0633,29.98
560.0,418.1,0.0596,29.98
564.0,418.1,0.0562,29.98
568.0,418.1,0.0529,29.99
572.0,418.1,0.0498,29.99
576.0,418.1,0.0469,29.99
580.0,418.1,0.0441,29.99
584.0,418.1,0.0415,29.99
588.0,418.1,0.039,29.99
592.0,418.1,0.0367,29.99
596.0,418.1,0.0345,29.99
600.0,418.1,0.0324,29.99
604.0,418.1,0.0305,29.99
608.0,418.1,0.0286,29.99
612.0,418.1,0.0269,29.99
616.0,418.1,0.0253,29.99
620.0,418.1,0.0237,29.99
624.0,418.1,0.0223,29.99
628.0,418.1,0.0209,29.99
632.0,418.1,0.0197,29.99
636.0,418.1,0.0185,29.99
640.0,418.1,0.0173,30.0
644.0,418.1,0.0163,30.0
648.0,418.1,0.0153,30.0
652.0,418.1,0.0143,30.0
656.0,418.1,0.0134,30.0
660.0,418.1,0.0126,30.0
664.0,418.1,0.0118,30.0
668.0,418.1,0.0111,30.0
672.0,418.1,0.0104,30.0
676.0,418.1,0.0097,30.0
680.0,418.1,0.0091,30.0
684.0,418.1,0.0086,30.0
688.0,418.1,0.008,30.0
692.0,418.1,0.0075,30.0
696.0,418.1,0.007,30.0
700.0,418.1,0.0066,30.0
704.0,418.1,0.0062,30.0
708.0,418.1,0.0058,30.0
712.0,418.1,0.0054,30.0
716.0,418.1,0.005,30.0
720.0,418.1,0.0047,30.0
724.0,418.1,0.0044,30.0
728.0,418.1,0.0041,30.0
732.0,418.1,0.0038,30.0
736.0,418.1,0.0036,30.0
740.0,418.1,0.0034,30.0
744.0,418.1,0.0031,30.0
748.0,418.1,0.0029,30.0
752.0,418.1,0.0027,30.0
756.0,418.1,0.0025,30.0
760.0,418.1,0.0024,30.0
764.0,418.1,0.0022,30.0
768.0,418.1,0.0021,30.0
772.0,418.1,0.0019,30.0
776.0,418.1,0.0018,30.0
780.0,418.1,0.0017,30.0
784.0,418.1,0.0016,30.0
788.0,418.1,0.0014,30.0
792.0,418.1,0.0013,30.0
796.0,418.1,0.0012,30.0
0.0,421.2,0.0007,30.0
4.0,421.2,0.0008,30.0
8.0,421.2,0.0009,30.0
12.0,421.2,0.001,30.0
16.0,421.2,0.0011,30.0
20.0,421.2,0.0012,30.0
24.0,421.2,0.0013,30.0
28.0,421.2,0.0014,30.0
32.0,421.2,0.0015,30.0
36.0,421.2,0.0017,30.0
40.0,421.2,0.0018,30.0
44.0,421.2,0.002,30.0
48.0,421.2,0.0022,30.0
52.0,421.2,0.0023,30.0
56.0,421.2,0.0026,30.0
60.0,421.2,0.0028,30.0
64.0,421.2,0.003,30.0
68.0,421.2,0.0033,30.0
72.0,421.2,0.0036,30.0
76.0,421.2,0.0039,30.0
80.0,421.2,0.0043,30.0
84.0,421.2,0.0047,30.0
88.0,421.2,0.0051,30.0
92.0,421.2,0.0055,30.0
96.0,421.2,0.006,30.0
100.0,421.2,0.0065,30.0
104.0,421.2,0.0071,30.0
108.0,421.2,0.0077,30.0
112.0,421.2,0.0084,30.0
116.0,421.2,0.0091,30.0
120.0,421.2,0.0099,30.0
124.0,421.2,0.0107,30.0
128.0,421.2,0.0116,30.0
132.0,421.2,0.0126,30.0
136.0,421.2,0.0136,30.0
140.0,421.2,0.0147,30.0
144.0,421.2,0.0159,30.0
148.0,421.2,0.0172,30.0
152.0,421.2,0.0186,29.99
156.0,421.2,0.0201,29.99
160.0,421.2,0.0217,29.99
164.0,421.2,0.0234,29.99
168.0,421.2,0.0253,29.99
172.0,421.2,0.0272,29.99
176.0,421.2,0.0293,29.99
180.0,421.2,0.0316,29.99
184.0,421.2,0.034,29.99
188.0,421.2,0.0365,29.99
192.0,421.2,0.0392,29.99
196.0,421.2,0.0421,29.99
200.0,421.2,0.0451,29.99
204.0,421.2,0.0484,29.99
208.0,421.2,0.0004,30.0
212.0,421.2,0.0,30.0
216.0,421.2,0.0,30.0
220.0,421.2,0.0,30.0
224.0,421.2,0.0,30.0
228.0,421.2,0.0,30.0
232.0,421.2,0.0,30.0
236.0,421.2,0.0,30.0
240.0,421.2,0.0,30.0
244.0,421.2,0.0,30.0
248.0,421.2,0.0,30.0
252.0,421.2,0.0,30.0
256.0,421.2,0.0,30.0
260.0,421.2,0.0,30.0
264.0,421.2,0.0,30.0
268.0,421.2,0.0,30.0
272.0,421.2,0.0,30.0
276.0,421.2,0.0,30.0
280.0,421.2,0.0,30.0
284.0,421.2,0.0,30.0
288.0,421.2,0.0,30.0
292.0,421.2,0.0,30.0
296.0,421.2,0.0,30.0
300.0,421.2,0.0,30.0
304.0,421.2,0.0,30.0
308.0,421.2,0.0,30.0
312.0,421.2,0.0,30.0
316.0,421.2,0.0,30.0
320.0,421.2,0.0,30.0
324.0,421.2,0.0,30.0
328.0,421.2,0.0,30.0
332.0,421.2,0.0,30.0
336.0,421.2,0.0,30.0
340.0,421.2,0.0,30.0
344.0,421.2,0.0,30.0
348.0,421.2,0.0,30.0
352.0,421.2,0.0,30.0
356.0,421.2,0.0,30.0
360.0,421.2,0.0,30.0
364.0,421.2,0.0,30.0
368.0,421.2,0.0,30.0
372.0,421.2,0.2816,29.92
376.0,421.2,0.2827,29.92
380.0,421.2,0.2833,29.92
384.0,421.2,0.2832,29.92
388.0,421.2,0.2826,29.92
392.0,421.2,0.2814,29.92
396.0,421.2,0.2796,29.92
400.0,421.2,0.2772,29.92
404.0,421.2,0.2743,29.92
408.0,421.2,0.2709,29.92
412.0,421.2,0.2669,29.92
416.0,421.2,0.2626,29.93
420.0,421.2,0.2577,29.93
424.0,421.2,0.2525,29.93
428.0,421.2,0.247,29.93
432.0,421.2,0.2411,29.93
436.0,421.2,0.2349,29.93
440.0,421.2,0.2285,29.94
444.0,421.2,0.2218,29.94
448.0,421.2,0.215,29.94
452.0,421.2,0.2081,29.94
456.0,421.2,0.2011,29.94
460.0,421.2,0.194,29.95
464.0,421.2,0.1869,29.95
468.0,421.2,0.1797,29.95
472.0,421.2,0.1726,29.95
476.0,421.2,0.1656,29.95
480.0,421.2,0.1587,29.96
484.0,421.2,0.1518,29.96
488.0,421.2,0.1451,29.96
492.0,421.2,0.1385,29.96
496.0,421.2,0.1321,29.96
500.0,421.2,0.1258,29.96
504.0,421.2,0.1197,29.97
508.0,421.2,0.1138,29.97
512.0,421.2,0.1081,29.97
516.0,421.2,0.1026,29.97
520.0,421.2,0.0973,29.97
524.0,421.2,0.0922,29.97
528.0,421.2,0.0873,29.98
532.0,421.2,0.0826,29.98
536.0,421.2,0.0781,29.98
540.0,421.2,0.0738,29.98
544.0,421.2,0.0697,29.98
548.0,421.2,0.0658,29.98
552.0,421.2,0.0621,29.98
556.0,421.2,0.0586,29.98
560.0,421.2,0.0552,29.98
564.0,421.2,0.0521,29.99
568.0,421.2,0.049,29.99
572.0,421.2,0.0462,29.99
576.0,421.2,0.0435,29.99
580.0,421.2,0.0409,29.99
584.0,421.2,0.0385,29.99
588.0,421.2,0.0362,29.99
592.0,421.2,0.0341,29.99
596.0,421.2,0.0321,29.99
600.0,421.2,0.0301,29.99
604.0,421.2,0.0283,29.99
608.0,421.2,0.0266,29.99
612.0,421.2,0.025,29.99
616.0,421.2,0.0235,29.99
620.0,421.2,0.0221,29.99
624.0,421.2,0.0207,29.99
628.0,421.2,0.0195,29.99
632.0,421.2,0.0183,29.99
636.0,421.2,0.0172,30.0
640.0,421.2,0.0161,30.0
644.0,421.2,0.0151,30.0
648.0,421.2,0.0142,30.0
652.0,421.2,0.0133,30.0
656.0,421.2,0.0125,30.0
660.0,421.2,0.0117,30.0
664.0,421.2,0.011,30.0
668.0,421.2,0.0103,30.0
672.0,421.2,0.0097,30.0
676.0,421.2,0.0091,30.0
680.0,421.2,0.0085,30.0
684.0,421.2,0.008,30.0
688.0,421.2,0.0075,30.0
692.0,421.2,0.007,30.0
696.0,421.2,0.0065,30.0
700.0,421.2,0.0061,30.0
704.0,421.2,0.0057,30.0
708.0,421.2,0.0054,30.0
712.0,421.2,0.005,30.0
716.0,421.2,0.0047,30.0
720.0,421.2,0.0044,30.0
724.0,421.2,0.0041,30.0
728.0,421.2,0.0038,30.0
732.0,421.2,0.0036,30.0
736.0,421.2,0.0034,30.0
740.0,421.2,0.0031,30.0
744.0,421.2,0.0029,30.0
748.0,421.2,0.0027,30.0
752.0,421.2,0.0025,30.0
756.0,421.2,0.0024,30.0
760.0,421.2,0.0022,30.0
764.0,421.2,0.0021,30.0
768.0,421.2,0.0019,30.0
772.0,421.2,0.0018,30.0
776.0,421.2,0.0017,30.0
780.0,421.2,0.0016,30.0
784.0,421.2,0.0015,30.0
788.0,421.2,0.0014,30.0
792.0,421.2,0.0013,30.0
796.0,421.2,0.0012,30.0
0.0,424.2,0.0007,30.0
4.0,424.2,0.0008,30.0
8.0,424.2,0.0008,30.0
12.0,424.2,0.0009,30.0
16.0,424.2,0.001,30.0
20.0,424.2,0.0011,30.0
24.0,424.2,0.0012,30.0
28.0,424.2,0.0013,30.0
32.0,424.2,0.0014,30.0
36.0,424.2,0.0016,30.0
40.0,424.2,0.0017,30.0
44.0,424.2,0.0019,30.0
48.0,424.2,0.002,30.0
52.0,424.2,0.0022,30.0
56.0,424.2,0.0024,30.0
60.0,424.2,0.0027,30.0
64.0,424.2,0.0029,30.0
68.0,424.2,0.0031,30.0
72.0,424.2,0.0034,30.0
76.0,424.2,0.0037,30.0
80.0,424.2,0.0041,30.0
84.0,424.2,0.0044,30.0
88.0,424.2,0.0048,30.0
92.0,424.2,0.0052,30.0
96.0,424.2,0.0057,30.0
100.0,424.2,0.0062,30.0
104.0,424.2,0.0067,30.0
108.0,424.2,0.0073,30.0
112.0,424.2,0.0079,30.0
116.0,424.2,0.0086,30.0
120.0,424.2,0.0093,30.0
124.0,424.2,0.0101,30.0
128.0,424.2,0.0109,30.0
132.0,424.2,0.0118,30.0
136.0,424.2,0.0128,30.0
140.0,424.2,0.0138,30.0
144.0,424.2,0.015,30.0
148.0,424.2,0.0162,30.0
152.0,424.2,0.0175,30.0
156.0,424.2,0.0189,29.99
160.0,424.2,0.0203,29.99
164.0,424.2,0.0219,29.99
168.0,424.2,0.0236,29.99
172.0,424.2,0.0255,29.99
176.0,424.2,0.0274,29.99
180.0,424.2,0.0295,29.99
184.0,424.2,0.0317,29.99
188.0,424.2,0.034,29.99
192.0,424.2,0.0365,29.99
196.0,424.2,0.0392,29.99
200.0,424.2,0.042,29.99
204.0,424.2,0.0,30.0
208.0,424.2,0.0,30.0
212.0,424.2,0.0,30.0
216.0,424.2,0.0,30.0
220.0,424.2,0.0,30.0
224.0,424.2,0.0,30.0
228.0,424.2,0.0,30.0
232.0,424.2,0.0,30.0
236.0,424.2,0.0,30.0
240.0,424.2,0.0,30.0
244.0,424.2,0.0,30.0
248.0,424.2,0.0,30.0
252.0,424.2,0.0,30.0
256.0,424.2,0.0,30.0
260.0,424.2,0.0,30.0
264.0,424.2,0.0,30.0
268.0,424.2,0.0,30.0
272.0,424.2,0.0,30.0
276.0,424.2,0.0,30.0
280.0,424.2,0.0,30.0
284.0,424.2,0.0,30.0
288.0,424.2,0.0,30.0
292.0,424.2,0.0,30.0
296.0,424.2,0.0,30.0
300.0,424.2,0.0,30.0
304.0,424.2,0.0,30.0
308.0,424.2,0.0,30.0
312.0,424.2,0.0,30.0
316.0,424.2,0.0,30.0
320.0,424.2,0.0,30.0
324.0,424.2,0.0,30.0
328.0,424.2,0.0,30.0
332.0,424.2,0.0,30.0
336.0,424.2,0.0,30.0
340.0,424.2,0.0,30.0
344.0,424.2,0.0,30.0
348.0,424.2,0.0,30.0
352.0,424.2,0.0,30.0
356.0,424.2,0.0,30.0
360.0,424.2,0.0,30.0
364.0,424.2,0.0,30.0
368.0,424.2,0.0,30.0
372.0,424.2,0.2549,29.93
376.0,424.2,0.2559,29.93
380.0,424.2,0.2564,29.93
384.0,424.2,0.2563,29.93
388.0,424.2,0.2558,29.93
392.0,424.2,0.2547,29.93
396.0,424.2,0.2531,29.93
400.0,424.2,0.251,29.93
404.0,424.2,0.2484,29.93
408.0,424.2,0.2454,29.93
412.0,424.2,0.2419,29.93
416.0,424.2,0.238,29.93
420.0,424.2,0.2337,29.93
424.0,424.2,0.2291,29.94
428.0,424.2,0.2242,29.94
432.0,424.2,0.2189,29.94
436.0,424.2,0.2134,29.94
440.0,424.2,0.2077,29.94
444.0,424.2,0.2018,29.94
448.0,424.2,0.1957,29.94
452.0,424.2,0.1895,29.95
456.0,424.2,0.1832,29.95
460.0,424.2,0.1769,29.95
464.0,424.2,0.1705,29.95
468.0,424.2,0.1641,29.95
472.0,424.2,0.1577,29.96
476.0,424.2,0.1514,29.96
480.0,424.2,0.1451,29.96
484.0,424.2,0.139,29.96
488.0,424.2,0.1329,29.96
492.0,424.2,0.127,29.96
496.0,424.2,0.1211,29.97
500.0,424.2,0.1155,29.97
504.0,424.2,0.11,29.97
508.0,424.2,0.1046,29.97
512.0,424.2,0.0994,29.97
516.0,424.2,0.0944,29.97
520.0,424.2,0.0896,29.97
524.0,424.2,0.0849,29.98
528.0,424.2,0.0805,29.98
532.0,424.2,0.0762,29.98
536.0,424.2,0.0721,29.98
540.0,424.2,0.0682,29.98
544.0,424.2,0.0644,29.98
548.0,424.2,0.0609,29.98
552.0,424.2,0.0574,29.98
556.0,424.2,0.0542,29.98
560.0,424.2,0.0511,29.99
564.0,424.2,0.0482,29.99
568.0,424.2,0.0454,29.99
572.0,424.2,0.0428,29.99
576.0,424.2,0.0403,29.99
580.0,424.2,0.038,29.99
584.0,424.2,0.0357,29.99
588.0,424.2,0.0336,29.99
592.0,424.2,0.0316,29.99
596.0,424.2,0.0298,29.99
600.0,424.2,0.028,29.99
604.0,424.2,0.0263,29.99
608.0,424.2,0.0247,29.99
612.0,424.2,0.0233,29.99
616.0,424.2,0.0219,29.99
620.0,424.2,0.0205,29.99
624.0,424.2,0.0193,29.99
628.0,424.2,0.0181,29.99
632.0,424.2,0.017,30.0
636.0,424.2,0.016,30.0
640.0,424.2,0.015,30.0
644.0,424.2,0.0141,30.0
648.0,424.2,0.0132,30.0
652.0,424.2,0.0124,30.0
656.0,424.2,0.0116,30.0
660.0,424.2,0.0109,30.0
664.0,424.2,0.0102,30.0
668.0,424.2,0.0096,30.0
672.0,424.2,0.009,30.0
676.0,424.2,0.0084,30.0
680.0,424.2,0.0079,30.0
684.0,424.2,0.0074,30.0
688.0,424.2,0.007,30.0
692.0,424.2,0.0065,30.0
696.0,424.2,0.0061,30.0
700.0,424.2,0.0057,30.0
704.0,424.2,0.0054,30.0
708.0,424.2,0.005,30.0
712.0,424.2,0.0047,30.0
716.0,424.2,0.0044,30.0
720.0,424.2,0.0041,30.0
724.0,424.2,0.0038,30.0
728.0,424.2,0.0036,30.0
732.0,424.2,0.0034,30.0
736.0,424.2,0.0031,30.0
740.0,424.2,0.0029,30.0
744.0,424.2,0.0027,30.0
748.0,424.2,0.0026,30.0
752.0,424.2,0.0024,30.0
756.0,424.2,0.0022,30.0
760.0,424.2,0.0021,30.0
764.0,424.2,0.0019,30.0
768.0,424.2,0.0018,30.0
772.0,424.2,0.0017,30.0
776.0,424.2,0.0016,30.0
780.0,424.2,0.0015,30.0
784.0,424.2,0.0014,30.0
788.0,424.2,0.0013,30.0
792.0,424.2,0.0012,30.0
796.0,424.2,0.0011,30.0
0.0,427.2,0.0007,30.0
4.0,427.2,0.0007,30.0
8.0,427.2,0.0008,30.0
12.0,427.2,0.0009,30.0
16.0,427.2,0.001,30.0
20.0,427.2,0.0011,30.0
24.0,427.2,0.0012,30.0
28.0,427.2,0.0013,30.0
32.0,427.2,0.0014,30.0
36.0,427.2,0.0015,30.0
40.0,427.2,0.0016,30.0
44.0,427.2,0.0018,30.0
48.0,427.2,0.0019,30.0
52.0,427.2,0.0021,30.0
56.0,427.2,0.0023,30.0
60.0,427.2,0.0025,30.0
64.0,427.2,0.0027,30.0
68.0,427.2,0.003,30.0
72.0,427.2,0.0033,30.0
76.0,427.2,0.0035,30.0
80.0,427.2,0.0039,30.0
84.0,427.2,0.0042,30.0
88.0,427.2,0.0046,30.0
92.0,427.2,0.0049,30.0
96.0,427.2,0.0054,30.0
100.0,427.2,0.0058,30.0
104.0,427.2,0.0063,30.0
108.0,427.2,0.0069,30.0
112.0,427.2,0.0075,30.0
116.0,427.2,0.0081,30.0
120.0,427.2,0.0088,30.0
124.0,427.2,0.0095,30.0
128.0,427.2,0.0103,30.0
132.0,427.2,0.0111,30.0
136.0,427.2,0.012,30.0
140.0,427.2,0.013,30.0
144.0,427.2,0.014,30.0
148.0,427.2,0.0152,30.0
152.0,427.2,0.0164,30.0
156.0,427.2,0.0177,30.0
160.0,427.2,0.0191,29.99
164.0,427.2,0.0205,29.99
168.0,427.2,0.0221,29.99
172.0,427.2,0.0238,29.99
176.0,427.2,0.0256,29.99
180.0,427.2,0.0275,29.99
184.0,427.2,0.0296,29.99
188.0,427.2,0.0317,29.99
192.0,427.2,0.034,29.99
196.0,427.2,0.0365,29.99
200.0,427.2,0.0391,29.99
204.0,427.2,0.0,30.0
208.0,427.2,0.0,30.0
212.0,427.2,0.0,30.0
216.0,427.2,0.0,30.0
220.0,427.2,0.0,30.0
224.0,427.2,0.0,30.0
228.0,427.2,0.0,30.0
232.0,427.2,0.0,30.0
236.0,427.2,0.0,30.0
240.0,427.2,0.0,30.0
244.0,427.2,0.0,30.0
248.0,427.2,0.0,30.0
252.0,427.2,0.0,30.0
256.0,427.2,0.0,30.0
260.0,427.2,0.0,30.0
264.0,427.2,0.0,30.0
268.0,427.2,0.0,30.0
272.0,427.2,0.0,30.0
276.0,427.2,0.0,30.0
280.0,427.2,0.0,30.0
284.0,427.2,0.0,30.0
288.0,427.2,0.0,30.0
292.0,427.2,0.0,30.0
296.0,427.2,0.0,30.0
300.0,427.2,0.0,30.0
304.0,427.2,0.0,30.0
308.0,427.2,0.0,30.0
312.0,427.2,0.0,30.0
316.0,427.2,0.0,30.0
320.0,427.2,0.0,30.0
324.0,427.2,0.0,30.0
328.0,427.2,0.0,30.0
332.0,427.2,0.0,30.0
336.0,427.2,0.0,30.0
340.0,427.2,0.0,30.0
344.0,427.2,0.0,30.0
348.0,427.2,0.0,30.0
352.0,427.2,0.0,30.0
356.0,427.2,0.0,30.0
360.0,427.2,0.0,30.0
364.0,427.2,0.0,30.0
368.0,427.2,0.0036,30.0
372.0,427.2,0.2307,29.94
376.0,427.2,0.2316,29.93
380.0,427.2,0.232,29.93
384.0,427.2,0.232,29.93
388.0,427.2,0.2315,29.93
392.0,427.2,0.2305,29.94
396.0,427.2,0.2291,29.94
400.0,427.2,0.2272,29.94
404.0,427.2,0.225,29.94
408.0,427.2,0.2223,29.94
412.0,427.2,0.2192,29.94
416.0,427.2,0.2157,29.94
420.0,427.2,0.2119,29.94
424.0,427.2,0.2078,29.94
428.0,427.2,0.2034,29.94
432.0,427.2,0.1988,29.94
436.0,427.2,0.1939,29.95
440.0,427.2,0.1888,29.95
444.0,427.2,0.1835,29.95
448.0,427.2,0.1781,29.95
452.0,427.2,0.1725,29.95
456.0,427.2,0.1669,29.95
460.0,427.2,0.1612,29.95
464.0,427.2,0.1555,29.96
468.0,427.2,0.1498,29.96
472.0,427.2,0.144,29.96
476.0,427.2,0.1384,29.96
480.0,427.2,0.1327,29.96
484.0,427.2,0.1272,29.96
488.0,427.2,0.1217,29.97
492.0,427.2,0.1163,29.97
496.0,427.2,0.1111,29.97
500.0,427.2,0.1059,29.97
504.0,427.2,0.101,29.97
508.0,427.2,0.0961,29.97
512.0,427.2,0.0914,29.97
516.0,427.2,0.0869,29.98
520.0,427.2,0.0825,29.98
524.0,427.2,0.0782,29.98
528.0,427.2,0.0742,29.98
532.0,427.2,0.0703,29.98
536.0,427.2,0.0665,29.98
540.0,427.2,0.0629,29.98
544.0,427.2,0.0595,29.98
548.0,427.2,0.0562,29.98
552.0,427.2,0.0531,29.99
556.0,427.2,0.0501,29.99
560.0,427.2,0.0473,29.99
564.0,427.2,0.0446,29.99
568.0,427.2,0.0421,29.99
572.0,427.2,0.0397,29.99
576.0,427.2,0.0374,29.99
580.0,427.2,0.0352,29.99
584.0,427.2,0.0331,29.99
588.0,427.2,0.0312,29.99
592.0,427.2,0.0294,29.99
596.0,427.2,0.0276,29.99
600.0,427.2,0.026,29.99
604.0,427.2,0.0244,29.99
608.0,427.2,0.023,29.99
612.0,427.2,0.0216,29.99
616.0,427.2,0.0203,29.99
620.0,427.2,0.0191,29.99
624.0,427.2,0.0179,29.99
628.0,427.2,0.0169,30.0
632.0,427.2,0.0158,30.0
636.0,427.2,0.0149,30.0
640.0,427.2,0.014,30.0
644.0,427.2,0.0131,30.0
648.0,427.2,0.0123,30.0
652.0,427.2,0.0115,30.0
656.0,427.2,0.0108,30.0
660.0,427.2,0.0102,30.0
664.0,427.2,0.0095,30.0
668.0,427.2,0.0089,30.0
672.0,427.2,0.0084,30.0
676.0,427.2,0.0079,30.0
680.0,427.2,0.0074,30.0
684.0,427.2,0.0069,30.0
688.0,427.2,0.0065,30.0
692.0,427.2,0.0061,30.0
696.0,427.2,0.0057,30.0
700.0,427.2,0.0053,30.0
704.0,427.2,0.005,30.0
708.0,427.2,0.0047,30.0
712.0,427.2,0.0044,30.0
716.0,427.2,0.0041,30.0
720.0,427.2,0.0038,30.0
724.0,427.2,0.0036,30.0
728.0,427.2,0.0033,30.0
732.0,427.2,0.0031,30.0
736.0,427.2,0.0029,30.0
740.0,427.2,0.0027,30.0
744.0,427.2,0.0025,30.0
748.0,427.2,0.0024,30.0
752.0,427.2,0.0022,30.0
756.0,427.2,0.0021,30.0
760.0,427.2,0.0019,30.0
764.0,427.2,0.0018,30.0
768.0,427.2,0.0017,30.0
772.0,427.2,0.0016,30.0
776.0,427.2,0.0015,30.0
780.0,427.2,0.0014,30.0
784.0,427.2,0.0013,30.0
788.0,427.2,0.0012,30.0
792.0,427.2,0.0011,30.0
