x,y,intensidad,temperatura_real_C
340.0,227.2,4.219,28.11
344.0,227.2,4.4458,28.01
348.0,227.2,4.6683,27.91
352.0,227.2,4.8837,27.81
356.0,227.2,5.0889,27.72
360.0,227.2,5.2807,27.64
364.0,227.2,5.456,27.56
368.0,227.2,5.6121,27.49
372.0,227.2,5.7464,27.43
376.0,227.2,5.8569,27.38
380.0,227.2,5.9423,27.34
384.0,227.2,6.0022,27.31
388.0,227.2,6.0366,27.3
392.0,227.2,6.0468,27.29
396.0,227.2,6.0346,27.3
400.0,227.2,6.0027,27.31
404.0,227.2,5.954,27.33
408.0,227.2,5.8923,27.36
412.0,227.2,5.8212,27.39
416.0,227.2,5.7449,27.43
420.0,227.2,5.6671,27.46
424.0,227.2,5.5916,27.5
428.0,227.2,5.5219,27.53
432.0,227.2,5.4613,27.55
436.0,227.2,5.4126,27.58
440.0,227.2,5.3782,27.59
444.0,227.2,5.3602,27.6
448.0,227.2,5.3602,27.6
452.0,227.2,5.3794,27.59
456.0,227.2,5.4184,27.57
460.0,227.2,5.4776,27.55
464.0,227.2,5.5568,27.51
468.0,227.2,5.655,27.47
472.0,227.2,5.7709,27.42
476.0,227.2,5.9027,27.36
480.0,227.2,6.0475,27.29
484.0,227.2,6.2023,27.22
488.0,227.2,6.3628,27.15
492.0,227.2,6.5245,27.08
496.0,227.2,6.682,27.01
500.0,227.2,6.8296,26.94
504.0,227.2,6.961,26.88
508.0,227.2,7.0701,26.83
512.0,227.2,7.1512,26.8
516.0,227.2,7.1988,26.78
520.0,227.2,7.209,26.77
524.0,227.2,7.1787,26.79
528.0,227.2,7.1068,26.82
532.0,227.2,6.9936,26.87
536.0,227.2,6.8411,26.94
540.0,227.2,6.6527,27.02
544.0,227.2,6.4329,27.12
548.0,227.2,6.1867,27.23
552.0,227.2,5.9198,27.35
556.0,227.2,5.6377,27.48
560.0,227.2,5.3456,27.61
564.0,227.2,5.0484,27.74
568.0,227.2,4.7504,27.87
572.0,227.2,4.4553,28.01
576.0,227.2,4.166,28.13
580.0,227.2,3.8849,28.26
584.0,227.2,3.614,28.38
588.0,227.2,3.3546,28.5
592.0,227.2,3.1077,28.61
596.0,227.2,2.8738,28.71
600.0,227.2,2.6532,28.81
604.0,227.2,2.4459,28.9
608.0,227.2,2.2519,28.99
612.0,227.2,2.0708,29.07
616.0,227.2,1.9022,29.15
620.0,227.2,1.7456,29.22
624.0,227.2,1.6004,29.28
628.0,227.2,1.4661,29.34
632.0,227.2,1.3421,29.4
636.0,227.2,1.2277,29.45
640.0,227.2,1.1223,29.5
644.0,227.2,1.0254,29.54
648.0,227.2,0.9364,29.58
652.0,227.2,0.8546,29.62
656.0,227.2,0.7797,29.65
660.0,227.2,0.711,29.68
664.0,227.2,0.6481,29.71
668.0,227.2,0.5905,29.74
672.0,227.2,0.5379,29.76
676.0,227.2,0.4898,29.78
680.0,227.2,0.4459,29.8
684.0,227.2,0.4058,29.82
688.0,227.2,0.3693,29.83
692.0,227.2,0.3359,29.85
696.0,227.2,0.3055,29.86
700.0,227.2,0.2777,29.88
704.0,227.2,0.2525,29.89
708.0,227.2,0.2295,29.9
712.0,227.2,0.2085,29.91
716.0,227.2,0.1895,29.92
720.0,227.2,0.1721,29.92
724.0,227.2,0.1563,29.93
728.0,227.2,0.142,29.94
732.0,227.2,0.1289,29.94
736.0,227.2,0.1171,29.95
740.0,227.2,0.1063,29.95
744.0,227.2,0.0965,29.96
748.0,227.2,0.0876,29.96
752.0,227.2,0.0795,29.96
756.0,227.2,0.0721,29.97
760.0,227.2,0.0654,29.97
764.0,227.2,0.0594,29.97
768.0,227.2,0.0539,29.98
772.0,227.2,0.0488,29.98
776.0,227.2,0.0443,29.98
780.0,227.2,0.0402,29.98
784.0,227.2,0.0364,29.98
788.0,227.2,0.0331,29.99
792.0,227.2,0.03,29.99
796.0,227.2,0.0272,29.99
0.0,230.3,0.002,30.0
4.0,230.3,0.0022,30.0
8.0,230.3,0.0024,30.0
12.0,230.3,0.0026,30.0
16.0,230.3,0.0029,30.0
20.0,230.3,0.0032,30.0
24.0,230.3,0.0035,30.0
28.0,230.3,0.0039,30.0
32.0,230.3,0.0043,30.0
36.0,230.3,0.0047,30.0
40.0,230.3,0.0052,30.0
44.0,230.3,0.0058,30.0
48.0,230.3,0.0064,30.0
52.0,230.3,0.007,30.0
56.0,230.3,0.0077,30.0
60.0,230.3,0.0085,30.0
64.0,230.3,0.0094,30.0
68.0,230.3,0.0104,30.0
72.0,230.3,0.0115,29.99
76.0,230.3,0.0126,29.99
80.0,230.3,0.0139,29.99
84.0,230.3,0.0154,29.99
88.0,230.3,0.0169,29.99
92.0,230.3,0.0187,29.99
96.0,230.3,0.0206,29.99
100.0,230.3,0.0227,29.99
104.0,230.3,0.025,29.99
108.0,230.3,0.0276,29.99
112.0,230.3,0.0304,29.99
116.0,230.3,0.0335,29.99
120.0,230.3,0.0369,29.98
124.0,230.3,0.0406,29.98
128.0,230.3,0.0448,29.98
132.0,230.3,0.0493,29.98
136.0,230.3,0.0543,29.98
140.0,230.3,0.0598,29.97
144.0,230.3,0.0659,29.97
148.0,230.3,0.0725,29.97
152.0,230.3,0.0799,29.96
156.0,230.3,0.0879,29.96
160.0,230.3,0.0968,29.96
164.0,230.3,0.1065,29.95
168.0,230.3,0.1172,29.95
172.0,230.3,0.129,29.94
176.0,230.3,0.1419,29.94
180.0,230.3,0.156,29.93
184.0,230.3,0.1716,29.92
188.0,230.3,0.1887,29.92
192.0,230.3,0.2074,29.91
196.0,230.3,0.2279,29.9
200.0,230.3,0.2505,29.89
204.0,230.3,0.2751,29.88
208.0,230.3,0.3022,29.86
212.0,230.3,0.3318,29.85
216.0,230.3,0.3642,29.84
220.0,230.3,0.3996,29.82
224.0,230.3,0.4384,29.8
228.0,230.3,0.4807,29.78
232.0,230.3,0.5269,29.76
236.0,230.3,0.5774,29.74
240.0,230.3,0.6325,29.72
244.0,230.3,0.6925,29.69
248.0,230.3,0.7578,29.66
252.0,230.3,0.8289,29.63
256.0,230.3,0.9061,29.59
260.0,230.3,0.99,29.56
264.0,230.3,1.0809,29.52
268.0,230.3,1.1794,29.47
272.0,230.3,1.2859,29.42
276.0,230.3,1.401,29.37
280.0,230.3,1.525,29.32
284.0,230.3,1.6584,29.26
288.0,230.3,1.8017,29.19
292.0,230.3,1.9552,29.12
296.0,230.3,2.1192,29.05
300.0,230.3,2.2941,28.97
304.0,230.3,2.4798,28.89
308.0,230.3,2.6764,28.8
312.0,230.3,2.8836,28.71
316.0,230.3,3.1012,28.61
320.0,230.3,3.3285,28.51
324.0,230.3,3.5646,28.4
328.0,230.3,3.8082,28.29
332.0,230.3,4.0578,28.18
336.0,230.3,4.3115,28.07
340.0,230.3,4.5668,27.96
344.0,230.3,4.821,27.84
348.0,230.3,5.071,27.73
352.0,230.3,5.3133,27.62
356.0,230.3,5.5442,27.52
360.0,230.3,5.7598,27.42
364.0,230.3,5.9564,27.33
368.0,230.3,6.1302,27.26
372.0,230.3,6.2781,27.19
376.0,230.3,6.3976,27.14
380.0,230.3,6.4868,27.1
384.0,230.3,6.5449,27.07
388.0,230.3,6.5721,27.06
392.0,230.3,6.5697,27.06
396.0,230.3,6.5398,27.07
400.0,230.3,6.4855,27.1
404.0,230.3,6.4106,27.13
408.0,230.3,6.3193,27.17
412.0,230.3,6.2161,27.22
416.0,230.3,6.1055,27.27
420.0,230.3,5.9921,27.32
424.0,230.3,5.88,27.37
428.0,230.3,5.7733,27.42
432.0,230.3,5.6752,27.46
436.0,230.3,5.589,27.5
440.0,230.3,5.517,27.53
444.0,230.3,5.4615,27.55
448.0,230.3,5.4239,27.57
452.0,230.3,5.4053,27.58
456.0,230.3,5.4063,27.58
460.0,230.3,5.4271,27.57
464.0,230.3,5.4672,27.55
468.0,230.3,5.5257,27.53
472.0,230.3,5.6013,27.49
476.0,230.3,5.6918,27.45
480.0,230.3,5.7949,27.41
484.0,230.3,5.9073,27.35
488.0,230.3,6.0254,27.3
492.0,230.3,6.1451,27.25
496.0,230.3,6.2616,27.2
500.0,230.3,6.3701,27.15
504.0,230.3,6.4652,27.11
508.0,230.3,6.5421,27.07
512.0,230.3,6.5958,27.05
516.0,230.3,6.6221,27.03
520.0,230.3,6.6176,27.04
524.0,230.3,6.5801,27.05
528.0,230.3,6.5084,27.09
532.0,230.3,6.4027,27.13
536.0,230.3,6.2644,27.2
540.0,230.3,6.0961,27.27
544.0,230.3,5.9012,27.36
548.0,230.3,5.6837,27.46
552.0,230.3,5.4479,27.56
556.0,230.3,5.1984,27.67
560.0,230.3,4.9395,27.79
564.0,230.3,4.6751,27.91
568.0,230.3,4.4091,28.03
572.0,230.3,4.1446,28.14
576.0,230.3,3.8842,28.26
580.0,230.3,3.6303,28.37
584.0,230.3,3.3845,28.48
588.0,230.3,3.1483,28.59
592.0,230.3,2.9225,28.69
596.0,230.3,2.7079,28.79
600.0,230.3,2.5048,28.88
604.0,230.3,2.3134,28.96
608.0,230.3,2.1336,29.04
612.0,230.3,1.9652,29.12
616.0,230.3,1.8081,29.19
620.0,230.3,1.6617,29.26
624.0,230.3,1.5257,29.32
628.0,230.3,1.3996,29.37
632.0,230.3,1.2829,29.43
636.0,230.3,1.175,29.47
640.0,230.3,1.0755,29.52
644.0,230.3,0.9837,29.56
648.0,230.3,0.8993,29.6
652.0,230.3,0.8216,29.63
656.0,230.3,0.7503,29.66
660.0,230.3,0.6848,29.69
664.0,230.3,0.6248,29.72
668.0,230.3,0.5698,29.74
672.0,230.3,0.5195,29.77
676.0,230.3,0.4734,29.79
680.0,230.3,0.4313,29.81
684.0,230.3,0.3928,29.82
688.0,230.3,0.3577,29.84
692.0,230.3,0.3256,29.85
696.0,230.3,0.2963,29.87
700.0,230.3,0.2696,29.88
704.0,230.3,0.2452,29.89
708.0,230.3,0.223,29.9
712.0,230.3,0.2028,29.91
716.0,230.3,0.1843,29.92
720.0,230.3,0.1675,29.92
724.0,230.3,0.1522,29.93
728.0,230.3,0.1383,29.94
732.0,230.3,0.1257,29.94
736.0,230.3,0.1141,29.95
740.0,230.3,0.1037,29.95
744.0,230.3,0.0941,29.96
748.0,230.3,0.0855,29.96
752.0,230.3,0.0776,29.97
756.0,230.3,0.0705,29.97
760.0,230.3,0.064,29.97
764.0,230.3,0.058,29.97
768.0,230.3,0.0527,29.98
772.0,230.3,0.0478,29.98
776.0,230.3,0.0434,29.98
780.0,230.3,0.0394,29.98
784.0,230.3,0.0357,29.98
788.0,230.3,0.0324,29.99
792.0,230.3,0.0294,29.99
796.0,230.3,0.0266,29.99
0.0,233.3,0.002,30.0
4.0,233.3,0.0022,30.0
8.0,233.3,0.0024,30.0
12.0,233.3,0.0027,30.0
16.0,233.3,0.0029,30.0
20.0,233.3,0.0033,30.0
24.0,233.3,0.0036,30.0
28.0,233.3,0.004,30.0
32.0,233.3,0.0044,30.0
36.0,233.3,0.0048,30.0
40.0,233.3,0.0053,30.0
44.0,233.3,0.0059,30.0
48.0,233.3,0.0065,30.0
52.0,233.3,0.0071,30.0
56.0,233.3,0.0079,30.0
60.0,233.3,0.0087,30.0
64.0,233.3,0.0096,30.0
68.0,233.3,0.0106,30.0
72.0,233.3,0.0117,29.99
76.0,233.3,0.0129,29.99
80.0,233.3,0.0142,29.99
84.0,233.3,0.0157,29.99
88.0,233.3,0.0173,29.99
92.0,233.3,0.0191,29.99
96.0,233.3,0.021,29.99
100.0,233.3,0.0232,29.99
104.0,233.3,0.0255,29.99
108.0,233.3,0.0282,29.99
112.0,233.3,0.0311,29.99
116.0,233.3,0.0342,29.98
120.0,233.3,0.0377,29.98
124.0,233.3,0.0416,29.98
128.0,233.3,0.0458,29.98
132.0,233.3,0.0505,29.98
136.0,233.3,0.0557,29.98
140.0,233.3,0.0613,29.97
144.0,233.3,0.0676,29.97
148.0,233.3,0.0744,29.97
152.0,233.3,0.082,29.96
156.0,233.3,0.0903,29.96
160.0,233.3,0.0994,29.96
164.0,233.3,0.1094,29.95
168.0,233.3,0.1205,29.95
172.0,233.3,0.1326,29.94
176.0,233.3,0.146,29.93
180.0,233.3,0.1606,29.93
184.0,233.3,0.1767,29.92
188.0,233.3,0.1944,29.91
192.0,233.3,0.2139,29.9
196.0,233.3,0.2352,29.89
200.0,233.3,0.2586,29.88
204.0,233.3,0.2842,29.87
208.0,233.3,0.3123,29.86
212.0,233.3,0.3432,29.85
216.0,233.3,0.3769,29.83
220.0,233.3,0.4139,29.81
224.0,233.3,0.4544,29.8
228.0,233.3,0.4987,29.78
232.0,233.3,0.5472,29.76
236.0,233.3,0.6001,29.73
240.0,233.3,0.6579,29.71
244.0,233.3,0.721,29.68
248.0,233.3,0.7897,29.65
252.0,233.3,0.8647,29.61
256.0,233.3,0.9463,29.58
260.0,233.3,1.035,29.54
264.0,233.3,1.1313,29.49
268.0,233.3,1.2359,29.45
272.0,233.3,1.3492,29.4
276.0,233.3,1.4718,29.34
280.0,233.3,1.6043,29.28
284.0,233.3,1.7472,29.22
288.0,233.3,1.901,29.15
292.0,233.3,2.0661,29.07
296.0,233.3,2.2431,29.0
300.0,233.3,2.4323,28.91
304.0,233.3,2.6338,28.82
308.0,233.3,2.8478,28.72
312.0,233.3,3.0741,28.62
316.0,233.3,3.3125,28.52
320.0,233.3,3.5624,28.4
324.0,233.3,3.8229,28.29
328.0,233.3,4.0926,28.17
332.0,233.3,4.3701,28.04
336.0,233.3,4.653,27.92
340.0,233.3,4.9388,27.79
344.0,233.3,5.2243,27.66
348.0,233.3,5.5058,27.53
352.0,233.3,5.7793,27.41
356.0,233.3,6.0403,27.3
360.0,233.3,6.2841,27.19
364.0,233.3,6.5058,27.09
368.0,233.3,6.701,27.0
372.0,233.3,6.8655,26.93
376.0,233.3,6.9961,26.87
380.0,233.3,7.0902,26.83
384.0,233.3,7.1467,26.8
388.0,233.3,7.1658,26.79
392.0,233.3,7.1489,26.8
396.0,233.3,7.0986,26.82
400.0,233.3,7.0186,26.86
404.0,233.3,6.9136,26.9
408.0,233.3,6.7885,26.96
412.0,233.3,6.6488,27.02
416.0,233.3,6.4998,27.09
420.0,233.3,6.3467,27.16
424.0,233.3,6.1944,27.23
428.0,233.3,6.0471,27.29
432.0,233.3,5.9087,27.35
436.0,233.3,5.7824,27.41
440.0,233.3,5.6709,27.46
444.0,233.3,5.5762,27.5
448.0,233.3,5.4999,27.54
452.0,233.3,5.4429,27.56
456.0,233.3,5.4057,27.58
460.0,233.3,5.3883,27.59
464.0,233.3,5.3902,27.59
468.0,233.3,5.4104,27.58
472.0,233.3,5.4473,27.56
476.0,233.3,5.499,27.54
480.0,233.3,5.563,27.51
484.0,233.3,5.6365,27.48
488.0,233.3,5.716,27.44
492.0,233.3,5.7979,27.4
496.0,233.3,5.8779,27.37
500.0,233.3,5.9519,27.34
504.0,233.3,6.0154,27.31
508.0,233.3,6.0642,27.28
512.0,233.3,6.0943,27.27
516.0,233.3,6.1022,27.27
520.0,233.3,6.085,27.28
524.0,233.3,6.0409,27.3
528.0,233.3,5.9688,27.33
532.0,233.3,5.8688,27.37
536.0,233.3,5.742,27.43
540.0,233.3,5.5901,27.5
544.0,233.3,5.4158,27.58
548.0,233.3,5.2222,27.66
552.0,233.3,5.0128,27.76
556.0,233.3,4.7912,27.85
560.0,233.3,4.5609,27.96
564.0,233.3,4.3253,28.06
568.0,233.3,4.0875,28.17
572.0,233.3,3.8503,28.28
576.0,233.3,3.616,28.38
580.0,233.3,3.3866,28.48
584.0,233.3,3.1639,28.58
588.0,233.3,2.949,28.68
592.0,233.3,2.7429,28.77
596.0,233.3,2.5463,28.86
600.0,233.3,2.3597,28.94
604.0,233.3,2.1832,29.02
608.0,233.3,2.017,29.1
612.0,233.3,1.8609,29.17
616.0,233.3,1.7148,29.23
620.0,233.3,1.5784,29.29
624.0,233.3,1.4513,29.35
628.0,233.3,1.3332,29.4
632.0,233.3,1.2236,29.45
636.0,233.3,1.1221,29.5
640.0,233.3,1.0283,29.54
644.0,233.3,0.9417,29.58
648.0,233.3,0.8618,29.61
652.0,233.3,0.7882,29.65
656.0,233.3,0.7205,29.68
660.0,233.3,0.6583,29.71
664.0,233.3,0.6012,29.73
668.0,233.3,0.5488,29.75
672.0,233.3,0.5007,29.78
676.0,233.3,0.4567,29.8
680.0,233.3,0.4164,29.81
684.0,233.3,0.3795,29.83
688.0,233.3,0.3458,29.85
692.0,233.3,0.315,29.86
696.0,233.3,0.2869,29.87
700.0,233.3,0.2612,29.88
704.0,233.3,0.2377,29.89
708.0,233.3,0.2163,29.9
712.0,233.3,0.1968,29.91
716.0,233.3,0.179,29.92
720.0,233.3,0.1628,29.93
724.0,233.3,0.148,29.93
728.0,233.3,0.1345,29.94
732.0,233.3,0.1223,29.95
736.0,233.3,0.1111,29.95
740.0,233.3,0.101,29.95
744.0,233.3,0.0917,29.96
748.0,233.3,0.0833,29.96
752.0,233.3,0.0757,29.97
756.0,233.3,0.0687,29.97
760.0,233.3,0.0624,29.97
764.0,233.3,0.0567,29.97
768.0,233.3,0.0515,29.98
772.0,233.3,0.0467,29.98
776.0,233.3,0.0424,29.98
780.0,233.3,0.0385,29.98
784.0,233.3,0.0349,29.98
788.0,233.3,0.0317,29.99
792.0,233.3,0.0288,29.99
796.0,233.3,0.0261,29.99
0.0,236.3,0.002,30.0
4.0,236.3,0.0022,30.0
8.0,236.3,0.0025,30.0
12.0,236.3,0.0027,30.0
16.0,236.3,0.003,30.0
20.0,236.3,0.0033,30.0
24.0,236.3,0.0036,30.0
28.0,236.3,0.004,30.0
32.0,236.3,0.0044,30.0
36.0,236.3,0.0049,30.0
40.0,236.3,0.0054,30.0
44.0,236.3,0.006,30.0
48.0,236.3,0.0066,30.0
52.0,236.3,0.0073,30.0
56.0,236.3,0.008,30.0
60.0,236.3,0.0089,30.0
64.0,236.3,0.0098,30.0
68.0,236.3,0.0108,30.0
72.0,236.3,0.0119,29.99
76.0,236.3,0.0131,29.99
80.0,236.3,0.0145,29.99
84.0,236.3,0.016,29.99
88.0,236.3,0.0176,29.99
92.0,236.3,0.0194,29.99
96.0,236.3,0.0214,29.99
100.0,236.3,0.0236,29.99
104.0,236.3,0.0261,29.99
108.0,236.3,0.0288,29.99
112.0,236.3,0.0317,29.99
116.0,236.3,0.035,29.98
120.0,236.3,0.0386,29.98
124.0,236.3,0.0425,29.98
128.0,236.3,0.0469,29.98
132.0,236.3,0.0517,29.98
136.0,236.3,0.0569,29.97
140.0,236.3,0.0628,29.97
144.0,236.3,0.0692,29.97
148.0,236.3,0.0762,29.97
152.0,236.3,0.084,29.96
156.0,236.3,0.0925,29.96
160.0,236.3,0.1019,29.95
164.0,236.3,0.1123,29.95
168.0,236.3,0.1237,29.94
172.0,236.3,0.1362,29.94
176.0,236.3,0.15,29.93
180.0,236.3,0.1651,29.93
184.0,236.3,0.1817,29.92
188.0,236.3,0.2,29.91
192.0,236.3,0.2201,29.9
196.0,236.3,0.2422,29.89
200.0,236.3,0.2665,29.88
204.0,236.3,0.2931,29.87
208.0,236.3,0.3223,29.86
212.0,236.3,0.3543,29.84
216.0,236.3,0.3895,29.83
220.0,236.3,0.428,29.81
224.0,236.3,0.4702,29.79
228.0,236.3,0.5164,29.77
232.0,236.3,0.567,29.75
236.0,236.3,0.6224,29.72
240.0,236.3,0.6829,29.69
244.0,236.3,0.7491,29.66
248.0,236.3,0.8213,29.63
252.0,236.3,0.9001,29.6
256.0,236.3,0.9861,29.56
260.0,236.3,1.0797,29.52
264.0,236.3,1.1816,29.47
268.0,236.3,1.2923,29.42
272.0,236.3,1.4125,29.37
276.0,236.3,1.5429,29.31
280.0,236.3,1.684,29.25
284.0,236.3,1.8366,29.18
288.0,236.3,2.0013,29.1
292.0,236.3,2.1786,29.02
296.0,236.3,2.369,28.94
300.0,236.3,2.5732,28.85
304.0,236.3,2.7914,28.75
308.0,236.3,3.0238,28.65
312.0,236.3,3.2704,28.54
316.0,236.3,3.5312,28.42
320.0,236.3,3.8055,28.3
324.0,236.3,4.0925,28.17
328.0,236.3,4.391,28.03
332.0,236.3,4.6992,27.9
336.0,236.3,5.0148,27.75
340.0,236.3,5.3349,27.61
344.0,236.3,5.656,27.47
348.0,236.3,5.9737,27.33
352.0,236.3,6.2834,27.19
356.0,236.3,6.5796,27.05
360.0,236.3,6.8565,26.93
364.0,236.3,7.1084,26.82
368.0,236.3,7.3293,26.72
372.0,236.3,7.5141,26.64
376.0,236.3,7.6584,26.57
380.0,236.3,7.7589,26.53
384.0,236.3,7.8142,26.5
388.0,236.3,7.824,26.5
392.0,236.3,7.7903,26.51
396.0,236.3,7.7163,26.55
400.0,236.3,7.6065,26.59
404.0,236.3,7.4666,26.66
408.0,236.3,7.3028,26.73
412.0,236.3,7.1216,26.81
416.0,236.3,6.9293,26.9
420.0,236.3,6.732,26.99
424.0,236.3,6.5351,27.07
428.0,236.3,6.3437,27.16
432.0,236.3,6.1617,27.24
436.0,236.3,5.9927,27.32
440.0,236.3,5.8395,27.39
444.0,236.3,5.7041,27.45
448.0,236.3,5.588,27.5
452.0,236.3,5.4921,27.54
456.0,236.3,5.4166,27.57
460.0,236.3,5.3614,27.6
464.0,236.3,5.3259,27.62
468.0,236.3,5.309,27.62
472.0,236.3,5.309,27.62
476.0,236.3,5.3241,27.62
480.0,236.3,5.3518,27.6
484.0,236.3,5.3894,27.59
488.0,236.3,5.4337,27.57
492.0,236.3,5.4815,27.55
496.0,236.3,5.529,27.52
500.0,236.3,5.5724,27.5
504.0,236.3,5.6082,27.49
508.0,236.3,5.6324,27.48
512.0,236.3,5.6419,27.47
516.0,236.3,5.6337,27.48
520.0,236.3,5.6053,27.49
524.0,236.3,5.5551,27.51
528.0,236.3,5.4823,27.55
532.0,236.3,5.3867,27.59
536.0,236.3,5.269,27.64
540.0,236.3,5.1306,27.7
544.0,236.3,4.9734,27.77
548.0,236.3,4.7999,27.85
552.0,236.3,4.6128,27.93
556.0,236.3,4.4151,28.02
560.0,236.3,4.2095,28.12
564.0,236.3,3.9989,28.21
568.0,236.3,3.7859,28.3
572.0,236.3,3.5729,28.4
576.0,236.3,3.362,28.49
580.0,236.3,3.1548,28.59
584.0,236.3,2.953,28.68
588.0,236.3,2.7577,28.77
592.0,236.3,2.5698,28.85
596.0,236.3,2.39,28.93
600.0,236.3,2.2188,29.01
604.0,236.3,2.0564,29.08
608.0,236.3,1.903,29.15
612.0,236.3,1.7586,29.21
616.0,236.3,1.623,29.27
620.0,236.3,1.4961,29.33
624.0,236.3,1.3777,29.38
628.0,236.3,1.2673,29.43
632.0,236.3,1.1647,29.48
636.0,236.3,1.0694,29.52
640.0,236.3,0.9812,29.56
644.0,236.3,0.8996,29.6
648.0,236.3,0.8242,29.63
652.0,236.3,0.7547,29.66
656.0,236.3,0.6906,29.69
660.0,236.3,0.6316,29.72
664.0,236.3,0.5773,29.74
668.0,236.3,0.5275,29.76
672.0,236.3,0.4817,29.78
676.0,236.3,0.4397,29.8
680.0,236.3,0.4013,29.82
684.0,236.3,0.366,29.84
688.0,236.3,0.3337,29.85
692.0,236.3,0.3042,29.86
696.0,236.3,0.2772,29.88
700.0,236.3,0.2526,29.89
704.0,236.3,0.23,29.9
708.0,236.3,0.2095,29.91
712.0,236.3,0.1907,29.91
716.0,236.3,0.1735,29.92
720.0,236.3,0.1579,29.93
724.0,236.3,0.1436,29.94
728.0,236.3,0.1307,29.94
732.0,236.3,0.1188,29.95
736.0,236.3,0.108,29.95
740.0,236.3,0.0982,29.96
744.0,236.3,0.0893,29.96
748.0,236.3,0.0811,29.96
752.0,236.3,0.0737,29.97
756.0,236.3,0.067,29.97
760.0,236.3,0.0608,29.97
764.0,236.3,0.0553,29.98
768.0,236.3,0.0502,29.98
772.0,236.3,0.0456,29.98
776.0,236.3,0.0414,29.98
780.0,236.3,0.0376,29.98
784.0,236.3,0.0341,29.98
788.0,236.3,0.031,29.99
792.0,236.3,0.0281,29.99
796.0,236.3,0.0255,29.99
0.0,239.4,0.002,30.0
4.0,239.4,0.0023,30.0
8.0,239.4,0.0025,30.0
12.0,239.4,0.0028,30.0
16.0,239.4,0.003,30.0
20.0,239.4,0.0034,30.0
24.0,239.4,0.0037,30.0
28.0,239.4,0.0041,30.0
32.0,239.4,0.0045,30.0
36.0,239.4,0.005,30.0
40.0,239.4,0.0055,30.0
44.0,239.4,0.0061,30.0
48.0,239.4,0.0067,30.0
52.0,239.4,0.0074,30.0
56.0,239.4,0.0082,30.0
60.0,239.4,0.009,30.0
64.0,239.4,0.0099,30.0
68.0,239.4,0.011,30.0
72.0,239.4,0.0121,29.99
76.0,239.4,0.0134,29.99
80.0,239.4,0.0147,29.99
84.0,239.4,0.0163,29.99
88.0,239.4,0.0179,29.99
92.0,239.4,0.0198,29.99
96.0,239.4,0.0218,29.99
100.0,239.4,0.0241,29.99
104.0,239.4,0.0266,29.99
108.0,239.4,0.0293,29.99
112.0,239.4,0.0323,29.99
116.0,239.4,0.0357,29.98
120.0,239.4,0.0393,29.98
124.0,239.4,0.0434,29.98
128.0,239.4,0.0478,29.98
132.0,239.4,0.0527,29.98
136.0,239.4,0.0582,29.97
140.0,239.4,0.0641,29.97
144.0,239.4,0.0707,29.97
148.0,239.4,0.0779,29.97
152.0,239.4,0.0859,29.96
156.0,239.4,0.0947,29.96
160.0,239.4,0.1044,29.95
164.0,239.4,0.115,29.95
168.0,239.4,0.1267,29.94
172.0,239.4,0.1396,29.94
176.0,239.4,0.1538,29.93
180.0,239.4,0.1694,29.92
184.0,239.4,0.1866,29.92
188.0,239.4,0.2054,29.91
192.0,239.4,0.2262,29.9
196.0,239.4,0.249,29.89
200.0,239.4,0.2741,29.88
204.0,239.4,0.3016,29.86
208.0,239.4,0.3319,29.85
212.0,239.4,0.3651,29.84
216.0,239.4,0.4016,29.82
220.0,239.4,0.4416,29.8
224.0,239.4,0.4855,29.78
228.0,239.4,0.5337,29.76
232.0,239.4,0.5864,29.74
236.0,239.4,0.6442,29.71
240.0,239.4,0.7074,29.68
244.0,239.4,0.7766,29.65
248.0,239.4,0.8523,29.62
252.0,239.4,0.935,29.58
256.0,239.4,1.0253,29.54
260.0,239.4,1.1238,29.5
264.0,239.4,1.2312,29.45
268.0,239.4,1.3481,29.4
272.0,239.4,1.4754,29.34
276.0,239.4,1.6136,29.28
280.0,239.4,1.7636,29.21
284.0,239.4,1.9261,29.14
288.0,239.4,2.1018,29.06
292.0,239.4,2.2916,28.97
296.0,239.4,2.496,28.88
300.0,239.4,2.7158,28.78
304.0,239.4,2.9514,28.68
308.0,239.4,3.2032,28.57
312.0,239.4,3.4714,28.45
316.0,239.4,3.7559,28.32
320.0,239.4,4.0564,28.18
324.0,239.4,4.3722,28.04
328.0,239.4,4.702,27.89
332.0,239.4,5.0441,27.74
336.0,239.4,5.396,27.58
340.0,239.4,5.7546,27.42
344.0,239.4,6.1159,27.26
348.0,239.4,6.4751,27.1
352.0,239.4,6.8266,26.94
356.0,239.4,7.164,26.79
360.0,239.4,7.4803,26.65
364.0,239.4,7.7681,26.52
368.0,239.4,8.0202,26.41
372.0,239.4,8.2298,26.32
376.0,239.4,8.3911,26.24
380.0,239.4,8.5,26.19
384.0,239.4,8.5542,26.17
388.0,239.4,8.5535,26.17
392.0,239.4,8.5002,26.19
396.0,239.4,8.3983,26.24
400.0,239.4,8.2537,26.3
404.0,239.4,8.0733,26.39
408.0,239.4,7.8649,26.48
412.0,239.4,7.6362,26.58
416.0,239.4,7.395,26.69
420.0,239.4,7.1482,26.8
424.0,239.4,6.9023,26.91
428.0,239.4,6.6626,27.02
432.0,239.4,6.4337,27.12
436.0,239.4,6.2194,27.22
440.0,239.4,6.0223,27.3
444.0,239.4,5.8446,27.38
448.0,239.4,5.6877,27.45
